timestamp,(vmxnet3 Ethernet Adapter)/Bytes Total/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Bytes Total/sec,(Local Area Connection* 11)/Bytes Total/sec,(Local Area Connection* 12)/Bytes Total/sec,(vmxnet3 Ethernet Adapter)/Packets/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets/sec,(Local Area Connection* 11)/Packets/sec,(Local Area Connection* 12)/Packets/sec,(vmxnet3 Ethernet Adapter)/Packets Received/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Received/sec,(Local Area Connection* 11)/Packets Received/sec,(Local Area Connection* 12)/Packets Received/sec,(vmxnet3 Ethernet Adapter)/Packets Sent/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Sent/sec,(Local Area Connection* 11)/Packets Sent/sec,(Local Area Connection* 12)/Packets Sent/sec,(vmxnet3 Ethernet Adapter)/Current Bandwidth,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Current Bandwidth,(Local Area Connection* 11)/Current Bandwidth,(Local Area Connection* 12)/Current Bandwidth,(vmxnet3 Ethernet Adapter)/Bytes Received/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Bytes Received/sec,(Local Area Connection* 11)/Bytes Received/sec,(Local Area Connection* 12)/Bytes Received/sec,(vmxnet3 Ethernet Adapter)/Packets Received Discarded,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Received Discarded,(Local Area Connection* 11)/Packets Received Discarded,(Local Area Connection* 12)/Packets Received Discarded,(vmxnet3 Ethernet Adapter)/Packets Received Errors,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Received Errors,(Local Area Connection* 11)/Packets Received Errors,(Local Area Connection* 12)/Packets Received Errors,(vmxnet3 Ethernet Adapter)/Packets Received Unknown,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Received Unknown,(Local Area Connection* 11)/Packets Received Unknown,(Local Area Connection* 12)/Packets Received Unknown,(vmxnet3 Ethernet Adapter)/Bytes Sent/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Bytes Sent/sec,(Local Area Connection* 11)/Bytes Sent/sec,(Local Area Connection* 12)/Bytes Sent/sec,(vmxnet3 Ethernet Adapter)/Packets Outbound Discarded,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Outbound Discarded,(Local Area Connection* 11)/Packets Outbound Discarded,(Local Area Connection* 12)/Packets Outbound Discarded,(vmxnet3 Ethernet Adapter)/Packets Outbound Errors,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Outbound Errors,(Local Area Connection* 11)/Packets Outbound Errors,(Local Area Connection* 12)/Packets Outbound Errors,(vmxnet3 Ethernet Adapter)/Output Queue Length,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Output Queue Length,(Local Area Connection* 11)/Output Queue Length,(Local Area Connection* 12)/Output Queue Length,(vmxnet3 Ethernet Adapter)/Offloaded Connections,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Offloaded Connections,(Local Area Connection* 11)/Offloaded Connections,(Local Area Connection* 12)/Offloaded Connections
08/03/2023 08:05:22.141,81184.222717355107,0, , ,330.74573555720383,0, , ,171.9964472981741,0, , ,158.74928825902973,0, , ,10000000000,100000,0,0,33462.440374530648,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47721.782342824459,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:06:22.155,79351.888585934474,0, , ,323.1741339561645,0, , ,167.92724526992657,0, , ,155.24688868623792,0, , ,10000000000,100000,0,0,32430.386874772044,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,46921.501711162433,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:07:22.168,79470.580530485269,0, , ,323.19961905108511,0, , ,167.58190187650871,0, , ,155.6177171745764,0, , ,10000000000,100000,0,0,32463.082214864633,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47007.498315620636,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:08:22.181,79717.746122229408,0, , ,325.22539345734396,0, , ,169.17785735077433,0, , ,156.04753610656962,0, , ,10000000000,100000,0,0,32623.766124361988,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47093.97999786742,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:09:22.195,79403.501447500603,0, , ,323.4089394457647,0, , ,168.4112602905015,0, , ,154.99767915526317,0, , ,10000000000,100000,0,0,32483.277858614496,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,46920.223588886103,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:10:22.208,81325.533386506955,0, , ,329.79853802770708,0, , ,170.66474466854163,0, , ,159.13379335916545,0, , ,10000000000,100000,0,0,33337.429935932421,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47988.103450574527,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:11:22.221,80043.207038297784,0, , ,326.23789708603448,0, , ,169.8089999082577,0, , ,156.42889717777678,0, , ,10000000000,100000,0,0,32679.326299388867,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47363.880738908912,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:12:22.234,79138.498042900552,0, , ,320.48445498573494,0, , ,166.34931181420433,0, , ,154.13514317153061,0, , ,10000000000,100000,0,0,32343.935065477359,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,46794.562977423186,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:13:22.247,78928.11490853985,0, , ,322.40823328991519,0, , ,167.59429481781834,0, , ,154.81393847209685,0, , ,10000000000,100000,0,0,32391.138315425356,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,46536.976593114487,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:14:22.261,80107.384001871193,0, , ,326.51587863398828,0, , ,169.83158127265162,0, , ,156.68429736133666,0, , ,10000000000,100000,0,0,32796.541250907736,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47310.842750963457,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:15:22.274,81009.914608900901,0, , ,330.00959109190467,0, , ,171.19507896380856,0, , ,158.81451212809611,0, , ,10000000000,100000,0,0,33303.391529201479,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47706.523079699415,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:16:22.287,79440.467678638379,0, , ,323.16180889570296,0, , ,167.94616231101321,0, , ,155.21564658468975,0, , ,10000000000,100000,0,0,32417.775070700394,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47022.692607937985,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:17:22.300,79991.466304779329,0, , ,325.34460723379806,0, , ,169.6124331386853,0, , ,155.73217409511275,0, , ,10000000000,100000,0,0,32749.263147546306,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47242.203157233031,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:18:22.313,80552.894624466207,0, , ,327.77510729789947,0, , ,170.1111316356187,0, , ,157.66397566228076,0, , ,10000000000,100000,0,0,32982.197294684833,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47570.697329781375,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:19:22.327,79205.684429127563,0, , ,322.03068338072137,0, , ,167.36397515657484,0, , ,154.66670822414653,0, , ,10000000000,100000,0,0,32414.95606289203,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,46790.728366235526,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:20:22.340,81743.690831604588,0, , ,334.75425901832864,0, , ,174.52544096356269,0, , ,160.22881805476595,0, , ,10000000000,100000,0,0,33707.021195316971,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,48036.669636287617,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:21:22.353,79666.414045350699,0, , ,324.09464980831001,0, , ,168.19595862031267,0, , ,155.89869118799734,0, , ,10000000000,100000,0,0,32527.988643766043,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47138.42540158466,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:22:22.366,78360.552981442306,0, , ,319.25094954291319,0, , ,165.9658362882935,0, , ,153.28511325461969,0, , ,10000000000,100000,0,0,32061.95011628286,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,46298.602865159439,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:23:22.395,79326.296674053418,0, , ,323.67529776373931,0, , ,168.00003748805383,0, , ,155.67526027568545,0, , ,10000000000,100000,0,0,32493.342434566133,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,46832.954239487284,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:24:22.424,79761.032390118082,0, , ,324.39609020342789,0, , ,168.32139828625139,0, , ,156.07469191717649,0, , ,10000000000,100000,0,0,32615.828294573181,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47145.204095544905,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:25:22.437,80775.745558721217,0, , ,327.97540741566161,0, , ,170.34459127217949,0, , ,157.63081614348215,0, , ,10000000000,100000,0,0,33181.57006711149,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47594.175491609727,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:26:22.450,79700.40083871469,0, , ,323.79354266557948,0, , ,167.94540533791559,0, , ,155.84813732766392,0, , ,10000000000,100000,0,0,32535.085763560444,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47165.315075154249,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:27:22.463,79791.890292942,0, , ,323.44778295906019,0, , ,167.48099873893739,0, , ,155.96678422012278,0, , ,10000000000,100000,0,0,32543.435988371006,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47248.454304571002,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:28:22.477,79492.688687592701,0, , ,323.76126581369476,0, , ,168.16256791517281,0, , ,155.59869789852198,0, , ,10000000000,100000,0,0,32498.549330722708,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,46994.139356869986,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:29:22.490,79684.171180424804,0, , ,324.09198399784503,0, , ,168.54449450582018,0, , ,155.54748949202485,0, , ,10000000000,100000,0,0,32598.23817142746,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47085.933008997352,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:30:22.503,82314.287156868697,0, , ,337.31211460080021,0, , ,175.07970103791968,0, , ,162.23241356288054,0, , ,10000000000,100000,0,0,34018.66743444046,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,48295.61972242823,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:31:22.516,78979.212077401084,0, , ,321.52778814994991,0, , ,166.99582777978847,0, , ,154.53196037016147,0, , ,10000000000,100000,0,0,32268.186229004452,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,46711.025848396624,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:32:22.529,78831.801359790523,0, , ,320.39588568012664,0, , ,166.21328061469021,0, , ,154.18260506543643,0, , ,10000000000,100000,0,0,32247.209367657681,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,46584.591992132839,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:33:22.543,104752.62620721481,0, , ,372.10148918694767,0, , ,194.14063188021706,0, , ,177.96085730673059,0, , ,10000000000,100000,0,0,43494.683294867049,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,61257.94291234776,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:34:22.556,80196.449842313305,0, , ,328.07745366422245,0, , ,171.27879253464079,0, , ,156.79866112958166,0, , ,10000000000,100000,0,0,32920.553754928864,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47275.896087384441,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:35:22.569,82735.016682791567,0, , ,333.74116638839098,0, , ,173.34411872477065,0, , ,160.39704766362033,0, , ,10000000000,100000,0,0,33905.02986683185,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,48829.98681595971,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:36:22.582,79647.394308602292,0, , ,324.47942959512034,0, , ,169.079893806896,0, , ,155.39953578822431,0, , ,10000000000,100000,0,0,32562.468051670778,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47084.926256931518,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:37:22.595,80246.545445680604,0, , ,324.87542231052959,0, , ,168.64461964429759,0, , ,156.23080266623202,0, , ,10000000000,100000,0,0,32914.027661326232,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47332.517784354379,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:38:22.609,81223.673492572445,0, , ,329.37899393137826,0, , ,170.66320917919646,0, , ,158.71578475218183,0, , ,10000000000,100000,0,0,33128.291682542389,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,48095.381810030049,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:39:22.622,79814.553793133819,0, , ,324.06107761428933,0, , ,168.61240458550975,0, , ,155.44867302877955,0, , ,10000000000,100000,0,0,32771.992846900677,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47042.560946233141,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:40:22.635,81618.382783153604,0, , ,331.99209150203706,0, , ,172.5279118355798,0, , ,159.46417966645728,0, , ,10000000000,100000,0,0,33589.804744306261,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,48028.57803884735,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:41:22.648,79917.310684576325,0, , ,323.76194025334729,0, , ,167.82965837528121,0, , ,155.93228187806608,0, , ,10000000000,100000,0,0,32685.609129223787,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47231.701555352534,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:42:22.661,79510.636660720644,0, , ,322.66300624187016,0, , ,167.59680421301022,0, , ,155.06620202885992,0, , ,10000000000,100000,0,0,32501.182763000557,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47009.453897720086,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:43:22.675,79736.319116670915,0, , ,325.62772662400556,0, , ,169.72899515874121,0, , ,155.89873146526435,0, , ,10000000000,100000,0,0,32640.988635626076,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47095.330481044839,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:44:22.688,80229.145227401634,0, , ,327.2943041726902,0, , ,169.94575950805759,0, , ,157.34854466463258,0, , ,10000000000,100000,0,0,32836.473417472938,0, , ,670266,0,0,0,0,0,0,0,0,0,0,0,47392.671809928703,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:45:22.701,3321126.1364453407,0, , ,2612.227339359707,0, , ,2308.2145320201789,0, , ,304.01280733952831,0, , ,10000000000,100000,0,0,3260480.721855266,0, , ,670374,0,0,0,0,0,0,0,0,0,0,0,60645.414590075081,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:46:22.714,81192.831390603678,0, , ,327.04207431255577,0, , ,169.74461767065804,0, , ,157.2974566418977,0, , ,10000000000,100000,0,0,33430.3084874661,0, , ,670374,0,0,0,0,0,0,0,0,0,0,0,47762.522903137586,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:47:22.727,79536.516961419227,0, , ,323.88220041085845,0, , ,168.48139776478828,0, , ,155.40080264607019,0, , ,10000000000,100000,0,0,32532.973072673496,0, , ,670374,0,0,0,0,0,0,0,0,0,0,0,47003.543888745735,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:48:22.741,226921.92819339232,0, , ,1284.4665740552173,0, , ,649.32338921688665,0, , ,635.14318483833063,0, , ,10000000000,100000,0,0,68841.559659915612,0, , ,670374,0,0,0,0,0,0,0,0,0,0,0,158080.36853347669,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:49:22.754,307305.82494353509,0, , ,1805.0712087508441,0, , ,908.56761620586121,0, , ,896.50359254498301,0, , ,10000000000,100000,0,0,88212.924170098224,0, , ,670374,0,0,0,0,0,0,0,0,0,0,0,219092.90077343691,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:50:22.767,291200.35103662877,0, , ,1701.1496270151827,0, , ,857.48992042303325,0, , ,843.65970659214929,0, , ,10000000000,100000,0,0,84809.737231195773,0, , ,670374,0,0,0,0,0,0,0,0,0,0,0,206390.61380543298,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:51:22.780,310729.92248075909,0, , ,1764.2496444586272,0, , ,889.9064632119746,0, , ,874.34318124665265,0, , ,10000000000,100000,0,0,91581.266246711981,0, , ,670374,0,0,0,0,0,0,0,0,0,0,0,219148.65623404711,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:52:22.793,157560.29956480721,0, , ,829.232197929976,0, , ,421.10632183434848,0, , ,408.12587609562746,0, , ,10000000000,100000,0,0,51636.096507913106,0, , ,670374,0,0,0,0,0,0,0,0,0,0,0,105924.2030568941,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:53:22.807,82115.649777951432,0, , ,330.39616549798126,0, , ,171.37020896877596,0, , ,159.02595652920533,0, , ,10000000000,100000,0,0,33734.526328832202,0, , ,670374,0,0,0,0,0,0,0,0,0,0,0,48381.12344911923,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:54:22.835,80967.519471764666,0, , ,326.41958312312312,0, , ,169.7581782980285,0, , ,156.66140482509462,0, , ,10000000000,100000,0,0,33273.052835578688,0, , ,670374,0,0,0,0,0,0,0,0,0,0,0,47694.466636185978,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:55:22.849,81249.79882783386,0, , ,331.39582797643982,0, , ,172.01323070197046,0, , ,159.38259727446939,0, , ,10000000000,100000,0,0,33373.599441253253,0, , ,670374,0,0,0,0,0,0,0,0,0,0,0,47876.199386580614,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:56:22.862,426707.35404865927,0, , ,589.75247704006551,0, , ,401.26096684660297,0, , ,188.4915101934626,0, , ,10000000000,100000,0,0,374651.97094146867,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,52055.383107190617,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:57:22.875,79617.103725407796,0, , ,324.45754934473285,0, , ,168.66060571422486,0, , ,155.79694363050803,0, , ,10000000000,100000,0,0,32561.061335534585,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47056.042389873212,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:58:22.888,80064.745697773615,0, , ,326.69755404961506,0, , ,169.88072852880882,0, , ,156.81682552080625,0, , ,10000000000,100000,0,0,32820.823446633127,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47243.922251140481,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 08:59:22.901,81189.780274015269,0, , ,327.4779899026779,0, , ,170.09593043945128,0, , ,157.38205946322662,0, , ,10000000000,100000,0,0,32932.525036981322,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,48257.255237033947,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:00:22.915,80964.894875001308,0, , ,332.64303525905416,0, , ,172.84507362331158,0, , ,159.79796163574261,0, , ,10000000000,100000,0,0,33425.801111324981,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47539.093763676334,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:01:22.928,78872.522657545473,0, , ,321.5282091043066,0, , ,166.7461022236109,0, , ,154.78210688069566,0, , ,10000000000,100000,0,0,32283.675026625522,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,46588.847630919954,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:02:22.941,83315.639466627064,0, , ,335.25918293289749,0, , ,174.21146906378945,0, , ,161.04771386910807,0, , ,10000000000,100000,0,0,34633.323364787633,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,48682.316101839431,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:03:22.954,80044.376158977902,0, , ,325.67714094822907,0, , ,169.01218933936494,0, , ,156.66495160886416,0, , ,10000000000,100000,0,0,32758.371441803192,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47286.004717174714,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:04:22.967,79779.087019339713,0, , ,324.82801566208161,0, , ,168.97921959726941,0, , ,155.84879606481223,0, , ,10000000000,100000,0,0,32645.598822441803,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47133.488196897917,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:05:22.981,81516.596308931519,0, , ,331.64301341160348,0, , ,172.42837274698653,0, , ,159.21464066461695,0, , ,10000000000,100000,0,0,33548.016123496796,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47968.580185434716,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:06:22.994,80103.236679493144,0, , ,324.32861824794179,0, , ,167.86305488233486,0, , ,156.46556336560693,0, , ,10000000000,100000,0,0,32610.039496281559,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47493.197183211589,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:07:23.007,94453.574695853531,0, , ,336.85805175167297,0, , ,177.79359973240753,0, , ,159.06445201926545,0, , ,10000000000,100000,0,0,46985.282986378348,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47468.29170947519,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:08:23.020,79913.120474604351,0, , ,325.22859090864745,0, , ,169.0962055815634,0, , ,156.13238532708405,0, , ,10000000000,100000,0,0,32681.807524550448,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47231.312950053907,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:09:23.033,79401.451080130806,0, , ,322.94488424573251,0, , ,167.74604766017177,0, , ,155.19883658556074,0, , ,10000000000,100000,0,0,32446.721253760032,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,46954.729826370778,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:10:23.047,81216.658565275517,0, , ,330.79365948161433,0, , ,171.97871043268898,0, , ,158.81494904892537,0, , ,10000000000,100000,0,0,33385.181786992085,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47831.476778283424,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:11:23.060,79665.007420499067,0, , ,324.08011548802875,0, , ,168.40502453663274,0, , ,155.67509095139602,0, , ,10000000000,100000,0,0,32537.277026229924,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47127.730394269136,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:12:23.073,78965.709492078066,0, , ,321.99036986326223,0, , ,167.36900454932496,0, , ,154.6213653139373,0, , ,10000000000,100000,0,0,32318.898122300267,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,46646.811369777795,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:13:23.086,79717.846261913452,0, , ,324.18098806805773,0, , ,168.16420105797164,0, , ,156.01678701008606,0, , ,10000000000,100000,0,0,32589.062411924162,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47128.78384998929,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:14:23.099,80144.181271410067,0, , ,325.85742833571396,0, , ,169.12727028060425,0, , ,156.73015805510971,0, , ,10000000000,100000,0,0,32795.4439859341,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47348.737285475974,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:15:23.113,86356.753702061062,0, , ,342.50825460828293,0, , ,178.34423979919492,0, , ,164.16401480908797,0, , ,10000000000,100000,0,0,37197.162949107638,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,49159.590752953423,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:16:23.126,79365.245827513092,0, , ,323.36947410924466,0, , ,168.09947569497987,0, , ,155.26999841426476,0, , ,10000000000,100000,0,0,32436.984010396431,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,46928.261817116661,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:17:23.139,79052.826927130285,0, , ,322.07345452589061,0, , ,167.2275633138776,0, , ,154.84589121201302,0, , ,10000000000,100000,0,0,32361.391451121544,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,46691.435476008737,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:18:23.152,80478.233814517487,0, , ,328.7100873248595,0, , ,171.44513045498451,0, , ,157.26495686987499,0, , ,10000000000,100000,0,0,32989.399018410979,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,47488.834796106508,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 09:19:23.165,79334.156153180607,0, , ,322.87805654147468,0, , ,167.99590060644826,0, , ,154.88215593502645,0, , ,10000000000,100000,0,0,32441.321447867685,0, , ,670496,0,0,0,0,0,0,0,0,0,0,0,46892.834705312918,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
